review_id,business_id,text,rating,time,business_name,categories,sentiment_scores,compound_sentiment,sentiment_category,themes
g_1740575869_oe8GEFE4QLFAKt87y7zcgA,oe8GEFE4QLFAKt87y7zcgA,"The noodles at this spot in Chelsea Market are incredibly fresh—you can really taste the difference! I ordered the beef noodle soup with a spicy kick, and it was amazing. The broth was rich and flavorful, and the beef was tender and perfectly cooked. The spice level was just right, adding an extra depth of flavor without overpowering the dish.

The noodles themselves were perfectly chewy and satisfying, making this a standout meal in Chelsea Market. Highly recommend if you’re craving delicious, fresh noodles with a bit of heat!",5.0,1740575869,Very Fresh Noodles,"[""Taiwanese"", ""Chinese"", ""Noodles""]","{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.9821}",0.9821,positive,['food_quality']
g_1732989043_oe8GEFE4QLFAKt87y7zcgA,oe8GEFE4QLFAKt87y7zcgA,"I adore fresh, hand pulled noodles and wow! The line was worth the wait.

You can also sit at the walk up bar and watch the artistry.

They serve VERY generous portions. Loved the flavorful chicken wings.

Three of us ordered four items, and wow, we could have easily fed 6-8 people.

Very spicy, and I’m not talking ghost pepper level, but bring your water!

We sat outside, and enjoyed the crisp, end of October weather.",5.0,1732989043,Very Fresh Noodles,"[""Taiwanese"", ""Chinese"", ""Noodles""]","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.9686}",0.9686,positive,"['food_quality', 'value', 'timing']"
g_1722173390_LpVbI-E9C-CSp7WhU5h2Iw,LpVbI-E9C-CSp7WhU5h2Iw,"Hands down one of the best home style Thai restaurants disguised as a dive bar.  Friendly service and if you hang out long enough you’ll get a free shot of whiskey.  The ginger wings were cooked to perfection so juicy and tender.

Tip: to open the front door which has no handles reach for the top corner and pull.",5.0,1722173390,Fishmarket Restaurant,"[""Seafood"", ""Sports Bars"", ""Chicken Wings""]","{'neg': 0.074, 'neu': 0.703, 'pos': 0.223, 'compound': 0.9157}",0.9157,positive,"['food_quality', 'service', 'location']"
g_1743142254_LpVbI-E9C-CSp7WhU5h2Iw,LpVbI-E9C-CSp7WhU5h2Iw,Typical New York bar but much better. Very busy very crowded. The staff is pleasant and very quick to grab you a drink. Drinks were on the chalet side for the city which was greatly appreciated. One of the owners gave complementary shots which was pretty cool. I ordered the Chinese sausage fried rice and the ginger wings to go and i will say both were just as amazing after heating them up again. I definitely plan on visiting the next time I’m in the city.,5.0,1743142254,Fishmarket Restaurant,"[""Seafood"", ""Sports Bars"", ""Chicken Wings""]","{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.9851}",0.9851,positive,"['food_quality', 'service', 'timing']"
g_1741566205_LpVbI-E9C-CSp7WhU5h2Iw,LpVbI-E9C-CSp7WhU5h2Iw,"Almost broke my nail trying to open the door with no door nob. The food was ok good but super overpriced for a place like this, and the portion was small. They served most things on paper plates w plastic utensils. I get the vibe is supposed to be like this bc it's a dive bar, but it's just so janky it's worse than any of my college town bars I was literally so shocked.

Don't even try going into the bathroom here it's nasty.",1.0,1741566205,Fishmarket Restaurant,"[""Seafood"", ""Sports Bars"", ""Chicken Wings""]","{'neg': 0.157, 'neu': 0.7, 'pos': 0.144, 'compound': -0.3369}",-0.3369,negative,"['ambiance', 'value']"
g_1742147975_LpVbI-E9C-CSp7WhU5h2Iw,LpVbI-E9C-CSp7WhU5h2Iw,"Dive bar with strong drinks and excellent Asian street food. The crispy rice was incredible. The vibe is crowded and rowdy with fairly gross bathrooms, but if you're here to drink and hang it's a great spot. Servers and bartenders are super nice!",5.0,1742147975,Fishmarket Restaurant,"[""Seafood"", ""Sports Bars"", ""Chicken Wings""]","{'neg': 0.035, 'neu': 0.632, 'pos': 0.333, 'compound': 0.9609}",0.9609,positive,"['food_quality', 'service', 'ambiance', 'location', 'timing']"
g_1744736666_LpVbI-E9C-CSp7WhU5h2Iw,LpVbI-E9C-CSp7WhU5h2Iw,"Was sent here by a fellow bartender at one of the most well known bars in the city & this is probably one of the best dive bars I've never heard about! The outside looks bombed out & just getting the door to open is a puzzle unto itself haha! The crispy fried rice is OUT OF THIS WORLD!! Definitely add a little of that sweet spicy sauce. It was late night Tuesday so it was on the quiet side but the bartender kept us laughing & then he started pouring up Jameson shots, which is their thing. If you're looking for a true proper dive with amazing food served on paper plates you will not be disappointed. Will def be going back & trying out more of the menu. Good luck opening the door!",5.0,1744736666,Fishmarket Restaurant,"[""Seafood"", ""Sports Bars"", ""Chicken Wings""]","{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.9878}",0.9878,positive,"['food_quality', 'ambiance']"
g_1742174559_0CjK3esfpFcxIopebzjFxA,0CjK3esfpFcxIopebzjFxA,"Cash Only - Found this great spot for lunch while walking around Chinatown. Fast service and good food. Recommend the pork soup dumplings and orange beef. The place is cash only, and they have an ATM at the front if you need to get cash out. Overall, a solid find! Pictured: soup dumplings, fried rice, garlic eggplant, sesame chicken.",4.0,1742174559,Joe's Shanghai,"[""Shanghainese"", ""Seafood"", ""Noodles""]","{'neg': 0.038, 'neu': 0.782, 'pos': 0.18, 'compound': 0.8902}",0.8902,positive,"['food_quality', 'service', 'timing']"
g_1745093750_0CjK3esfpFcxIopebzjFxA,0CjK3esfpFcxIopebzjFxA,"Had a great experience at Joe's Shanghai in New York. Pro tip: don't forget to grab a ticket number before joining the line - it gets packed fast. I waited about 30 minutes to get a seat, but it was absolutely worth it. Even though it was very crowded, the staff still provided excellent, efficient service. I ordered the steak and broccoli instead of the usual soup dumplings, and it really hit the spot. The steak was tender and flavorful, and the broccoli was fresh and perfectly cooked. The atmosphere was lively. Great price also. Definitely recommend and would come back again!",5.0,1745093750,Joe's Shanghai,"[""Shanghainese"", ""Seafood"", ""Noodles""]","{'neg': 0.011, 'neu': 0.672, 'pos': 0.317, 'compound': 0.9915}",0.9915,positive,"['food_quality', 'service', 'ambiance', 'value', 'timing']"
g_1738605811_0CjK3esfpFcxIopebzjFxA,0CjK3esfpFcxIopebzjFxA,"What does cold weather demand? Soup dumplings!

Look no further. Effective in what they do best - rolling out excellent food at the speed of an assembly line. Low noise levels, effective service, and CASH ONLY restaurant.

We got straight to ordering our Shanghai Chives & Shrimp with Pork Wonton Soup ($14.95), Veggie Dumplings ($11.95), and Veggie Fried Rice ($14.95) - which is not egg-less by the way.

Every check is slapped with a service charge, so think before you tip! Will definitely visit again because service and food is really good.

PS: try their hot sauce - it is extremely delicious if you like spice!",4.0,1738605811,Joe's Shanghai,"[""Shanghainese"", ""Seafood"", ""Noodles""]","{'neg': 0.085, 'neu': 0.713, 'pos': 0.203, 'compound': 0.9596}",0.9596,positive,"['food_quality', 'service']"
g_1746548224_0CjK3esfpFcxIopebzjFxA,0CjK3esfpFcxIopebzjFxA,"We had a long day after a 6 hour trip from Virginia and a tour from the Liberty so we were hungry and this was recommended from a family friend. We had to wait for about 20mins to be seated and the food was served in a timely manner. Food tasted great and filling, we had to take some back to the hotel because we ordered too much lol. The servers were attentive to us as well. 5/5⭐",4.0,1746548224,Joe's Shanghai,"[""Shanghainese"", ""Seafood"", ""Noodles""]","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.9468}",0.9468,positive,"['food_quality', 'service', 'timing']"
g_1742078466_0CjK3esfpFcxIopebzjFxA,0CjK3esfpFcxIopebzjFxA,"There was a half-hour wait on Saturday afternoon. I took a ticket and went for a walk in the area. When we returned, we entered a very nicely decorated place. The food was reasonable. I've eaten much better Chinese food in other places, and the place was packed. I don't understand why. I won't be back. There are better and cheaper places.",2.0,1742078466,Joe's Shanghai,"[""Shanghainese"", ""Seafood"", ""Noodles""]","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.8399}",0.8399,positive,"['ambiance', 'value', 'location', 'timing']"
g_1743273371_fVbUVAiLiGgLA_nxBFxyww,fVbUVAiLiGgLA_nxBFxyww,"Overall rating: 4.4 - 4.6
Price: $66 w/ tip

I’m so torn about this rating that it has to be range. When I walked by during the week, the place was empty. So I understood why they only do walk-ins. However when I arrived on Saturday at 6, it was crowded! I was the last one to get a table but not sure if “table” is the right term. Maybe a makeshift table. I was seated next to the door and it was freezing. And being so close to the door, I had people waiting literally next to my seat. I’ve never felt so unseen as a solo diner. Items I ordered:

- plantain: 4/5 good
- Edamame dumpling: 5/5 great, but wish there was more portion
- Tuna tartar taco: 1/5 not worth it
- Popcorn ice cream: 1/5 I don’t know why I thought this was literally popcorn ice cream. No, it’s popcorn on ice cream.

Unfortunately, I found myself at another fusion spot without realizing it. The service was okay. Not the best, not the worst. The seating was my biggest turn off & likely won’t be coming back. If you’re going with a group of 3 or more, I recommend.",4.0,1743273371,Thursday Kitchen,"[""Korean"", ""New American"", ""Tapas/Small Plates""]","{'neg': 0.071, 'neu': 0.819, 'pos': 0.11, 'compound': 0.9169}",0.9169,positive,"['food_quality', 'service', 'value', 'timing']"
g_1743390669_fVbUVAiLiGgLA_nxBFxyww,fVbUVAiLiGgLA_nxBFxyww,"Insanely delicious food! 10/10 every time. When I lived closer to Thursday Kitchen I’d go regularly. Now that I live farther I still like to visit when I’m in the area.

Great, amazing food and solid service. The quality speaks for itself. Great options across all my visits:
- Edamame dumplings
- Seafood paella
- Lucky noodle
- Truffle mac and cheese
- Korean popcorn chicken
- Steak
- Duck empanadas

They try to fit a lot of people in a small space so the tables are nearly glued next to each other. You won’t have privacy for your conversations but it may not matter because you’ll be occupied with the delicious food and drinks!

Price-wise, it’s probably more than you’d like to pay for the portion sizes… but since the food is truly that delicious it’s a splurge worth going for once in a while. Enjoy!",5.0,1743390669,Thursday Kitchen,"[""Korean"", ""New American"", ""Tapas/Small Plates""]","{'neg': 0.022, 'neu': 0.744, 'pos': 0.233, 'compound': 0.989}",0.989,positive,"['food_quality', 'service', 'value', 'location', 'timing']"
g_1743955276_fVbUVAiLiGgLA_nxBFxyww,fVbUVAiLiGgLA_nxBFxyww,"Wow! My boyfriend & I spontaneously came into this spot last night and I am so happy that we did. The food was extremely delicious and so memorable.

We got the asparagus (garlic heavy and so delicious) plantains (the portion was so incredibly small but so yummy and Im a goat cheese hater) tuna tacos, and the steak was the star of the show. The glaze on that steak was superb with the grits *chef’s kiss* they sent us chicken on the house (thank you!) it was a great addition to our meal.

If we are ever in the area again, we would def wanna try more plates. My only qualm was the plastic water cups💭",5.0,1743955276,Thursday Kitchen,"[""Korean"", ""New American"", ""Tapas/Small Plates""]","{'neg': 0.025, 'neu': 0.734, 'pos': 0.241, 'compound': 0.987}",0.987,positive,"['food_quality', 'location']"
g_1738901520_fVbUVAiLiGgLA_nxBFxyww,fVbUVAiLiGgLA_nxBFxyww,"Really delish Korean tapas type restaurant. The edamame dumplings were perfect entities. The tomato salad cheese thing was very fresh. Solid vegetarian options. The deconstructed tacos were really yummy too.

It’s a quaint little restaurant. Great lighting, very cozy. Not too busy for a Monday night.

The touches were very nice… however… they do water in a plastic cup. Which is crazy I think? For a $40+ meal.

I didn’t think the tapas were that exceptional - I could make something like it at home - but they were nice, in a nice atmosphere.

Truffle Mac n cheese was homey.",4.0,1738901520,Thursday Kitchen,"[""Korean"", ""New American"", ""Tapas/Small Plates""]","{'neg': 0.025, 'neu': 0.801, 'pos': 0.174, 'compound': 0.9397}",0.9397,positive,"['food_quality', 'ambiance', 'timing']"
g_1742919300_fVbUVAiLiGgLA_nxBFxyww,fVbUVAiLiGgLA_nxBFxyww,The truffle mac and cheese is to die for!! Also loved their lucky noodles! Honestly can’t go wrong with anything on this menu. We ordered the steak and chicken as well which were both great too!! No pics of the dishes because we instantly filled out plates before we could think of it. These dishes are designed to be shared and are appetizer sized by the way,5.0,1742919300,Thursday Kitchen,"[""Korean"", ""New American"", ""Tapas/Small Plates""]","{'neg': 0.106, 'neu': 0.669, 'pos': 0.225, 'compound': 0.8825}",0.8825,positive,['food_quality']
